"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
7116,288.16,721.61,330.89,400.49,1741.15
7120,288.16,720.39,330.89,400.49,1739.93
7124,289.38,720.39,330.89,401.71,1742.37
7128,288.16,721.61,332.11,400.49,1742.37
7132,289.38,721.61,330.89,401.71,1743.59
7136,286.94,721.61,332.11,400.49,1741.15
7140,286.94,721.61,332.11,399.27,1739.93
7144,286.94,721.61,332.11,399.27,1739.93
7148,285.71,722.83,332.11,399.27,1739.92
7152,288.16,720.39,330.89,399.27,1738.71
7156,288.16,720.39,332.11,401.71,1742.37
7160,288.16,720.39,330.89,400.49,1739.93
7164,288.16,719.17,329.67,401.71,1738.71
7168,288.16,720.39,330.89,401.71,1741.15
7172,288.16,720.39,330.89,401.71,1741.15
7176,286.94,721.61,332.11,399.27,1739.93
7180,288.16,720.39,332.11,400.49,1741.15
7184,286.94,721.61,332.11,399.27,1739.93
7188,286.94,721.61,332.11,400.49,1741.15
7192,288.16,720.39,332.11,400.49,1741.15
7196,285.71,722.83,332.11,398.05,1738.7
7200,286.94,721.61,332.11,399.27,1739.93
7204,286.94,721.61,332.11,399.27,1739.93
7208,286.94,721.61,332.11,399.27,1739.93
7212,286.94,722.83,332.11,399.27,1741.15
7216,286.94,721.61,330.89,399.27,1738.71
7220,286.94,722.83,332.11,399.27,1741.15
7224,286.94,721.61,332.11,399.27,1739.93
7228,286.94,721.61,330.89,399.27,1738.71
7232,286.94,721.61,330.89,399.27,1738.71
7236,286.94,721.61,330.89,399.27,1738.71
7240,285.71,721.61,332.11,399.27,1738.7
7244,286.94,721.61,332.11,399.27,1739.93
7248,286.94,721.61,332.11,400.49,1741.15
7252,288.16,721.61,332.11,400.49,1742.37
7256,286.94,720.39,332.11,400.49,1739.93
7260,286.94,721.61,332.11,400.49,1741.15
7264,288.16,720.39,332.11,400.49,1741.15
7268,286.94,721.61,332.11,400.49,1741.15
7272,288.16,720.39,332.11,399.27,1739.93
7276,288.16,720.39,330.89,399.27,1738.71
7280,288.16,720.39,332.11,400.49,1741.15
7284,286.94,721.61,333.33,400.49,1742.37
7288,286.94,719.17,333.33,401.71,1741.15
7292,286.94,720.39,330.89,400.49,1738.71
7296,288.16,720.39,332.11,399.27,1739.93
7300,286.94,722.83,332.11,398.05,1739.93
7304,285.71,722.83,332.11,396.83,1737.48
7308,286.94,722.83,332.11,398.05,1739.93
7312,285.71,724.05,333.33,398.05,1741.14
7316,286.94,721.61,333.33,399.27,1741.15
7320,288.16,721.61,333.33,398.05,1741.15
7324,286.94,721.61,332.11,399.27,1739.93
7328,286.94,721.61,332.11,399.27,1739.93
7332,286.94,721.61,333.33,399.27,1741.15
7336,286.94,721.61,333.33,399.27,1741.15
7340,285.71,721.61,332.11,399.27,1738.7
7344,286.94,720.39,332.11,399.27,1738.71
7348,285.71,721.61,332.11,399.27,1738.7
7352,286.94,722.83,333.33,398.05,1741.15
7356,286.94,722.83,332.11,398.05,1739.93
7360,286.94,722.83,332.11,398.05,1739.93
7364,286.94,721.61,332.11,399.27,1739.93
7368,285.71,721.61,332.11,399.27,1738.7
7372,286.94,721.61,332.11,399.27,1739.93
7376,286.94,721.61,330.89,400.49,1739.93
7380,288.16,722.83,332.11,399.27,1742.37
7384,286.94,721.61,332.11,398.05,1738.71
7388,286.94,722.83,333.33,398.05,1741.15
7392,286.94,721.61,332.11,398.05,1738.71
7396,286.94,721.61,332.11,399.27,1739.93
7400,286.94,721.61,332.11,399.27,1739.93
7404,286.94,721.61,332.11,399.27,1739.93
7408,286.94,721.61,332.11,399.27,1739.93
7412,286.94,721.61,332.11,399.27,1739.93
7416,286.94,721.61,332.11,399.27,1739.93
7420,286.94,721.61,333.33,399.27,1741.15
7424,286.94,721.61,332.11,399.27,1739.93
7428,286.94,721.61,332.11,399.27,1739.93
7432,286.94,721.61,332.11,399.27,1739.93
7436,285.71,721.61,332.11,399.27,1738.7
7440,286.94,721.61,332.11,399.27,1739.93
7444,288.16,720.39,330.89,399.27,1738.71
7448,286.94,720.39,330.89,400.49,1738.71
7452,285.71,721.61,332.11,399.27,1738.7
7456,286.94,720.39,332.11,400.49,1739.93
7460,285.71,721.61,332.11,399.27,1738.7
7464,286.94,721.61,332.11,400.49,1741.15
7468,286.94,720.39,332.11,399.27,1738.71
7472,286.94,720.39,332.11,399.27,1738.71
7476,286.94,719.17,332.11,400.49,1738.71
7480,286.94,721.61,332.11,399.27,1739.93
7484,285.71,722.83,332.11,398.05,1738.7
7488,286.94,722.83,333.33,398.05,1741.15
7492,285.71,722.83,333.33,398.05,1739.92
7496,285.71,722.83,333.33,396.83,1738.7
7500,285.71,722.83,332.11,396.83,1737.48
7504,285.71,722.83,332.11,398.05,1738.7
7508,285.71,722.83,333.33,396.83,1738.7
7512,285.71,721.61,333.33,398.05,1738.7
7516,285.71,722.83,333.33,398.05,1739.92
7520,285.71,722.83,332.11,396.83,1737.48
7524,285.71,721.61,332.11,396.83,1736.26
7528,285.71,722.83,333.33,396.83,1738.7
7532,285.71,722.83,333.33,398.05,1739.92
7536,285.71,722.83,333.33,398.05,1739.92
7540,286.94,722.83,333.33,396.83,1739.93
7544,285.71,722.83,332.11,396.83,1737.48
7548,286.94,722.83,332.11,396.83,1738.71
7552,285.71,722.83,332.11,396.83,1737.48
7556,285.71,722.83,333.33,396.83,1738.7
7560,285.71,722.83,332.11,396.83,1737.48
7564,286.94,721.61,332.11,398.05,1738.71
7568,285.71,724.05,332.11,396.83,1738.7
7572,286.94,722.83,332.11,396.83,1738.71
7576,286.94,722.83,332.11,396.83,1738.71
7580,285.71,722.83,333.33,396.83,1738.7
7584,285.71,722.83,332.11,396.83,1737.48
7588,285.71,724.05,333.33,396.83,1739.92
7592,285.71,722.83,333.33,398.05,1739.92
7596,286.94,722.83,332.11,398.05,1739.93
7600,285.71,722.83,333.33,398.05,1739.92
7604,286.94,721.61,333.33,398.05,1739.93
7608,285.71,722.83,332.11,398.05,1738.7
7612,286.94,721.61,333.33,398.05,1739.93
7616,285.71,724.05,332.11,398.05,1739.92
7620,286.94,721.61,332.11,398.05,1738.71
7624,285.71,722.83,333.33,399.27,1741.14
7628,285.71,722.83,333.33,398.05,1739.92
7632,286.94,722.83,333.33,396.83,1739.93
7636,286.94,721.61,333.33,396.83,1738.71
7640,285.71,722.83,333.33,398.05,1739.92
7644,285.71,722.83,333.33,396.83,1738.7
7648,286.94,722.83,332.11,399.27,1741.15
7652,285.71,722.83,333.33,396.83,1738.7
7656,285.71,722.83,333.33,396.83,1738.7
7660,285.71,722.83,332.11,398.05,1738.7
7664,286.94,722.83,332.11,398.05,1739.93
7668,285.71,722.83,333.33,396.83,1738.7
7672,285.71,722.83,332.11,398.05,1738.7
7676,285.71,722.83,332.11,396.83,1737.48
7680,286.94,721.61,332.11,396.83,1737.49
7684,288.16,717.95,329.67,401.71,1737.49
7688,288.16,719.17,330.89,400.49,1738.71
7692,288.16,719.17,329.67,401.71,1738.71
7696,288.16,717.95,329.67,401.71,1737.49
7700,288.16,719.17,329.67,401.71,1738.71
7704,288.16,720.39,330.89,400.49,1739.93
7708,288.16,719.17,330.89,400.49,1738.71
7712,288.16,719.17,329.67,400.49,1737.49
7716,286.94,722.83,333.33,398.05,1741.15
7720,285.71,722.83,333.33,398.05,1739.92
7724,286.94,722.83,332.11,396.83,1738.71
7728,285.71,722.83,333.33,396.83,1738.7
7732,285.71,722.83,332.11,396.83,1737.48
7736,286.94,722.83,332.11,398.05,1739.93
7740,285.71,721.61,332.11,396.83,1736.26
7744,285.71,722.83,332.11,396.83,1737.48
7748,286.94,722.83,333.33,396.83,1739.93
7752,286.94,722.83,333.33,396.83,1739.93
7756,286.94,722.83,333.33,396.83,1739.93
7760,286.94,722.83,333.33,398.05,1741.15
7764,289.38,719.17,330.89,400.49,1739.93
7768,289.38,720.39,330.89,400.49,1741.15
7772,288.16,720.39,330.89,400.49,1739.93
7776,285.71,721.61,332.11,396.83,1736.26
7780,286.94,721.61,332.11,398.05,1738.71
7784,289.38,719.17,330.89,400.49,1739.93
7788,289.38,719.17,330.89,400.49,1739.93
7792,286.94,719.17,330.89,400.49,1737.49
7796,288.16,720.39,330.89,399.27,1738.71
7800,288.16,719.17,330.89,401.71,1739.93
7804,289.38,720.39,330.89,400.49,1741.15
7808,286.94,721.61,330.89,396.83,1736.27
7812,286.94,722.83,332.11,396.83,1738.71
7816,285.71,722.83,332.11,396.83,1737.48
7820,285.71,721.61,333.33,398.05,1738.7
7824,285.71,722.83,333.33,398.05,1739.92
7828,285.71,722.83,333.33,396.83,1738.7
7832,286.94,721.61,333.33,396.83,1738.71
7836,285.71,721.61,333.33,398.05,1738.7
7840,286.94,721.61,333.33,398.05,1739.93
7844,286.94,721.61,333.33,398.05,1739.93
7848,286.94,719.17,332.11,399.27,1737.49
7852,286.94,719.17,330.89,400.49,1737.49
7856,286.94,720.39,332.11,399.27,1738.71
7860,286.94,722.83,332.11,398.05,1739.93
7864,285.71,722.83,332.11,396.83,1737.48
7868,288.16,720.39,332.11,399.27,1739.93
7872,286.94,720.39,333.33,398.05,1738.71
7876,285.71,721.61,332.11,398.05,1737.48
7880,285.71,722.83,332.11,398.05,1738.7
7884,286.94,721.61,332.11,399.27,1739.93
7888,286.94,721.61,332.11,399.27,1739.93
7892,286.94,722.83,332.11,399.27,1741.15
7896,288.16,721.61,330.89,400.49,1741.15
7900,289.38,720.39,330.89,400.49,1741.15
7904,289.38,720.39,332.11,400.49,1742.37
7908,288.16,720.39,330.89,400.49,1739.93
7912,288.16,720.39,330.89,399.27,1738.71
7916,286.94,720.39,330.89,400.49,1738.71
7920,288.16,720.39,330.89,399.27,1738.71
7924,288.16,720.39,332.11,399.27,1739.93
7928,286.94,720.39,332.11,399.27,1738.71
7932,288.16,720.39,330.89,399.27,1738.71
7936,288.16,720.39,330.89,399.27,1738.71
7940,286.94,721.61,330.89,399.27,1738.71
7944,286.94,720.39,330.89,399.27,1737.49
7948,288.16,721.61,330.89,399.27,1739.93
7952,286.94,721.61,333.33,398.05,1739.93
7956,288.16,720.39,330.89,399.27,1738.71
7960,286.94,721.61,332.11,399.27,1739.93
7964,288.16,720.39,330.89,398.05,1737.49
7968,288.16,720.39,330.89,399.27,1738.71
7972,285.71,722.83,333.33,398.05,1739.92
7976,286.94,721.61,333.33,396.83,1738.71
7980,286.94,722.83,330.89,398.05,1738.71
7984,285.71,722.83,332.11,398.05,1738.7
7988,286.94,720.39,332.11,400.49,1739.93
7992,286.94,720.39,333.33,401.71,1742.37
7996,285.71,722.83,333.33,396.83,1738.7
8000,286.94,722.83,332.11,396.83,1738.71
8004,285.71,722.83,333.33,398.05,1739.92
8008,285.71,722.83,333.33,396.83,1738.7
8012,285.71,724.05,332.11,398.05,1739.92
8016,285.71,722.83,332.11,396.83,1737.48
8020,285.71,724.05,330.89,396.83,1737.48
8024,285.71,722.83,332.11,396.83,1737.48
8028,286.94,722.83,332.11,396.83,1738.71
8032,286.94,722.83,332.11,396.83,1738.71
8036,285.71,724.05,333.33,396.83,1739.92
8040,285.71,722.83,333.33,396.83,1738.7
8044,286.94,721.61,332.11,398.05,1738.71
8048,285.71,721.61,333.33,398.05,1738.7
8052,285.71,721.61,332.11,398.05,1737.48
8056,285.71,722.83,332.11,396.83,1737.48
8060,285.71,721.61,332.11,396.83,1736.26
8064,286.94,721.61,332.11,398.05,1738.71
8068,285.71,722.83,332.11,396.83,1737.48
8072,285.71,722.83,333.33,396.83,1738.7
8076,285.71,722.83,332.11,396.83,1737.48
8080,285.71,722.83,332.11,396.83,1737.48
8084,286.94,721.61,332.11,396.83,1737.49
8088,285.71,722.83,332.11,398.05,1738.7
8092,285.71,722.83,332.11,396.83,1737.48
8096,286.94,722.83,332.11,398.05,1739.93
8100,285.71,722.83,332.11,396.83,1737.48
8104,286.94,722.83,332.11,396.83,1738.71
8108,286.94,722.83,332.11,396.83,1738.71
8112,286.94,721.61,332.11,396.83,1737.49
8116,285.71,721.61,332.11,398.05,1737.48
8120,286.94,721.61,332.11,396.83,1737.49
8124,285.71,721.61,332.11,398.05,1737.48
8128,285.71,722.83,332.11,396.83,1737.48
8132,286.94,722.83,330.89,398.05,1738.71
8136,285.71,722.83,332.11,398.05,1738.7
8140,285.71,722.83,332.11,396.83,1737.48
8144,285.71,721.61,332.11,398.05,1737.48
8148,285.71,722.83,332.11,396.83,1737.48
8152,286.94,722.83,332.11,396.83,1738.71
8156,286.94,721.61,332.11,398.05,1738.71
8160,285.71,721.61,332.11,398.05,1737.48
8164,286.94,722.83,332.11,396.83,1738.71
8168,286.94,721.61,332.11,398.05,1738.71
8172,286.94,721.61,332.11,398.05,1738.71
8176,285.71,721.61,332.11,396.83,1736.26
8180,285.71,722.83,332.11,396.83,1737.48
8184,285.71,720.39,332.11,396.83,1735.04
8188,285.71,721.61,330.89,396.83,1735.04
8192,285.71,721.61,332.11,398.05,1737.48
8196,286.94,722.83,330.89,398.05,1738.71
8200,285.71,721.61,330.89,398.05,1736.26
8204,285.71,721.61,332.11,398.05,1737.48
8208,286.94,721.61,332.11,398.05,1738.71
8212,286.94,721.61,332.11,399.27,1739.93
8216,286.94,721.61,330.89,399.27,1738.71
8220,285.71,722.83,332.11,398.05,1738.7
8224,286.94,721.61,332.11,398.05,1738.71
8228,285.71,722.83,330.89,398.05,1737.48
8232,286.94,722.83,332.11,396.83,1738.71
8236,288.16,721.61,332.11,398.05,1739.93
8240,286.94,721.61,332.11,396.83,1737.49
8244,286.94,721.61,333.33,396.83,1738.71
8248,286.94,722.83,332.11,398.05,1739.93
8252,285.71,722.83,332.11,396.83,1737.48
8256,286.94,722.83,332.11,398.05,1739.93
8260,286.94,721.61,330.89,398.05,1737.49
8264,285.71,722.83,332.11,398.05,1738.7
8268,286.94,721.61,332.11,398.05,1738.71
8272,286.94,720.39,332.11,398.05,1737.49
8276,288.16,721.61,330.89,398.05,1738.71
8280,289.38,719.17,330.89,401.71,1741.15
8284,289.38,719.17,330.89,401.71,1741.15
8288,289.38,719.17,330.89,401.71,1741.15
8292,289.38,717.95,330.89,401.71,1739.93
8296,288.16,717.95,330.89,402.93,1739.93
8300,289.38,717.95,329.67,401.71,1738.71
8304,289.38,717.95,329.67,401.71,1738.71
8308,289.38,717.95,330.89,402.93,1741.15
8312,289.38,717.95,330.89,402.93,1741.15
8316,289.38,717.95,329.67,402.93,1739.93
8320,285.71,721.61,332.11,396.83,1736.26
8324,285.71,721.61,332.11,398.05,1737.48
8328,285.71,721.61,332.11,398.05,1737.48
8332,286.94,721.61,332.11,398.05,1738.71
8336,285.71,721.61,332.11,396.83,1736.26
8340,286.94,722.83,332.11,398.05,1739.93
8344,286.94,722.83,333.33,398.05,1741.15
8348,286.94,722.83,333.33,398.05,1741.15
8352,286.94,722.83,332.11,398.05,1739.93
8356,286.94,722.83,333.33,398.05,1741.15
8360,285.71,722.83,332.11,398.05,1738.7
8364,286.94,721.61,332.11,398.05,1738.71
8368,285.71,721.61,332.11,398.05,1737.48
8372,286.94,722.83,333.33,396.83,1739.93
8376,286.94,722.83,332.11,396.83,1738.71
8380,286.94,721.61,330.89,398.05,1737.49
8384,285.71,721.61,330.89,398.05,1736.26
8388,285.71,722.83,332.11,396.83,1737.48
8392,288.16,719.17,330.89,400.49,1738.71
8396,288.16,720.39,330.89,399.27,1738.71
8400,288.16,720.39,330.89,400.49,1739.93
8404,288.16,719.17,330.89,399.27,1737.49
8408,288.16,720.39,330.89,401.71,1741.15
8412,288.16,720.39,330.89,400.49,1739.93
8416,289.38,720.39,329.67,400.49,1739.93
8420,286.94,721.61,332.11,398.05,1738.71
8424,286.94,724.05,332.11,396.83,1739.93
8428,286.94,721.61,330.89,398.05,1737.49
8432,286.94,722.83,330.89,398.05,1738.71
8436,286.94,722.83,332.11,396.83,1738.71
8440,286.94,721.61,332.11,399.27,1739.93
8444,286.94,721.61,330.89,399.27,1738.71
8448,286.94,721.61,330.89,399.27,1738.71
8452,285.71,721.61,332.11,398.05,1737.48
8456,285.71,722.83,332.11,396.83,1737.48
8460,285.71,721.61,330.89,399.27,1737.48
8464,285.71,721.61,332.11,398.05,1737.48
8468,286.94,721.61,332.11,398.05,1738.71
8472,285.71,721.61,333.33,398.05,1738.7
8476,286.94,722.83,332.11,399.27,1741.15
8480,286.94,721.61,332.11,398.05,1738.71
8484,286.94,720.39,332.11,396.83,1736.27
8488,285.71,721.61,332.11,399.27,1738.7
8492,288.16,720.39,330.89,399.27,1738.71
8496,286.94,721.61,332.11,399.27,1739.93
8500,286.94,721.61,330.89,398.05,1737.49
8504,286.94,721.61,330.89,399.27,1738.71
8508,286.94,721.61,330.89,398.05,1737.49
8512,285.71,721.61,332.11,398.05,1737.48
8516,285.71,721.61,332.11,399.27,1738.7
8520,286.94,721.61,332.11,399.27,1739.93
8524,286.94,721.61,330.89,398.05,1737.49
8528,286.94,721.61,330.89,398.05,1737.49
8532,286.94,720.39,332.11,399.27,1738.71
8536,286.94,720.39,332.11,399.27,1738.71
8540,286.94,720.39,330.89,399.27,1737.49
8544,286.94,721.61,332.11,396.83,1737.49
8548,285.71,721.61,330.89,399.27,1737.48
8552,285.71,721.61,332.11,398.05,1737.48
8556,286.94,721.61,332.11,398.05,1738.71
8560,286.94,721.61,330.89,398.05,1737.49
8564,286.94,721.61,332.11,398.05,1738.71
8568,286.94,721.61,330.89,398.05,1737.49
8572,286.94,721.61,330.89,398.05,1737.49
8576,286.94,721.61,332.11,399.27,1739.93
8580,285.71,721.61,333.33,396.83,1737.48
8584,288.16,720.39,330.89,400.49,1739.93
8588,289.38,719.17,329.67,400.49,1738.71
8592,289.38,719.17,330.89,400.49,1739.93
8596,286.94,722.83,332.11,396.83,1738.71
8600,288.16,721.61,330.89,398.05,1738.71
8604,285.71,722.83,332.11,398.05,1738.7
8608,286.94,722.83,333.33,398.05,1741.15
8612,288.16,721.61,330.89,399.27,1739.93
8616,285.71,721.61,332.11,398.05,1737.48
8620,286.94,722.83,333.33,396.83,1739.93
8624,288.16,721.61,332.11,398.05,1739.93
8628,286.94,721.61,332.11,398.05,1738.71
8632,286.94,721.61,330.89,398.05,1737.49
8636,286.94,722.83,332.11,398.05,1739.93
8640,286.94,721.61,332.11,396.83,1737.49
8644,286.94,722.83,330.89,396.83,1737.49
8648,286.94,721.61,332.11,398.05,1738.71
8652,286.94,721.61,332.11,398.05,1738.71
8656,286.94,721.61,332.11,398.05,1738.71
8660,285.71,722.83,332.11,396.83,1737.48
8664,286.94,722.83,333.33,398.05,1741.15
8668,286.94,721.61,330.89,398.05,1737.49
8672,286.94,722.83,332.11,398.05,1739.93
8676,286.94,722.83,330.89,398.05,1738.71
8680,286.94,722.83,332.11,398.05,1739.93
8684,285.71,724.05,333.33,396.83,1739.92
8688,288.16,721.61,332.11,398.05,1739.93
8692,286.94,722.83,332.11,398.05,1739.93
8696,286.94,722.83,332.11,398.05,1739.93
8700,286.94,722.83,332.11,396.83,1738.71
8704,286.94,721.61,332.11,398.05,1738.71
8708,286.94,721.61,332.11,398.05,1738.71
8712,286.94,721.61,332.11,398.05,1738.71
8716,288.16,722.83,332.11,398.05,1741.15
8720,286.94,722.83,332.11,399.27,1741.15
8724,285.71,721.61,332.11,399.27,1738.7
8728,288.16,721.61,330.89,398.05,1738.71
8732,289.38,721.61,332.11,399.27,1742.37
8736,286.94,721.61,330.89,399.27,1738.71
8740,286.94,722.83,332.11,399.27,1741.15
8744,286.94,721.61,330.89,399.27,1738.71
8748,286.94,721.61,332.11,399.27,1739.93
8752,286.94,721.61,332.11,400.49,1741.15
8756,288.16,721.61,332.11,399.27,1741.15
8760,288.16,722.83,330.89,399.27,1741.15
8764,286.94,721.61,332.11,399.27,1739.93
8768,288.16,721.61,330.89,399.27,1739.93
8772,286.94,721.61,332.11,396.83,1737.49
8776,286.94,722.83,333.33,398.05,1741.15
8780,286.94,722.83,333.33,396.83,1739.93
8784,285.71,721.61,333.33,398.05,1738.7
8788,285.71,722.83,332.11,399.27,1739.92
8792,285.71,721.61,332.11,398.05,1737.48
8796,285.71,721.61,333.33,398.05,1738.7
8800,286.94,722.83,332.11,398.05,1739.93
8804,286.94,721.61,332.11,396.83,1737.49
8808,286.94,721.61,333.33,396.83,1738.71
8812,285.71,722.83,332.11,396.83,1737.48
8816,286.94,721.61,333.33,396.83,1738.71
8820,285.71,722.83,332.11,396.83,1737.48
8824,285.71,722.83,330.89,398.05,1737.48
8828,285.71,722.83,332.11,395.6,1736.25
8832,285.71,724.05,333.33,396.83,1739.92
8836,286.94,722.83,332.11,398.05,1739.93
8840,286.94,722.83,333.33,396.83,1739.93
8844,285.71,724.05,332.11,396.83,1738.7
8848,286.94,721.61,333.33,396.83,1738.71
8852,286.94,722.83,332.11,396.83,1738.71
8856,286.94,722.83,333.33,396.83,1739.93
8860,286.94,724.05,332.11,396.83,1739.93
8864,286.94,722.83,332.11,398.05,1739.93
8868,286.94,722.83,332.11,396.83,1738.71
8872,285.71,722.83,332.11,396.83,1737.48
8876,286.94,722.83,332.11,396.83,1738.71
8880,286.94,722.83,333.33,396.83,1739.93
8884,286.94,722.83,333.33,398.05,1741.15
8888,286.94,722.83,333.33,396.83,1739.93
8892,286.94,722.83,333.33,398.05,1741.15
8896,286.94,722.83,333.33,396.83,1739.93
8900,286.94,722.83,333.33,398.05,1741.15
8904,285.71,724.05,332.11,396.83,1738.7
8908,286.94,721.61,332.11,396.83,1737.49
8912,285.71,724.05,332.11,395.6,1737.47
8916,285.71,722.83,333.33,395.6,1737.47
8920,286.94,722.83,332.11,396.83,1738.71
8924,285.71,722.83,333.33,396.83,1738.7
8928,288.16,722.83,332.11,396.83,1739.93
8932,286.94,722.83,333.33,396.83,1739.93
8936,286.94,724.05,332.11,396.83,1739.93
8940,286.94,722.83,333.33,398.05,1741.15
8944,286.94,722.83,333.33,396.83,1739.93
8948,286.94,722.83,333.33,396.83,1739.93
8952,285.71,722.83,333.33,396.83,1738.7
8956,285.71,722.83,332.11,396.83,1737.48
8960,286.94,721.61,332.11,398.05,1738.71
8964,285.71,722.83,332.11,396.83,1737.48
8968,285.71,722.83,332.11,396.83,1737.48
8972,286.94,724.05,332.11,395.6,1738.7
8976,285.71,722.83,333.33,396.83,1738.7
8980,285.71,722.83,332.11,396.83,1737.48
8984,286.94,722.83,332.11,396.83,1738.71
8988,286.94,724.05,332.11,396.83,1739.93
8992,286.94,722.83,333.33,396.83,1739.93
8996,286.94,724.05,333.33,396.83,1741.15
9000,285.71,724.05,332.11,395.6,1737.47
9004,285.71,724.05,332.11,398.05,1739.92
9008,285.71,724.05,332.11,396.83,1738.7
9012,286.94,722.83,332.11,396.83,1738.71
9016,286.94,724.05,332.11,396.83,1739.93
9020,285.71,722.83,332.11,396.83,1737.48
9024,285.71,724.05,332.11,395.6,1737.47
9028,285.71,724.05,333.33,395.6,1738.69
9032,286.94,724.05,332.11,395.6,1738.7
9036,285.71,725.27,333.33,396.83,1741.14
9040,285.71,725.27,333.33,394.38,1738.69
9044,286.94,724.05,333.33,395.6,1739.92
9048,285.71,725.27,333.33,395.6,1739.91
9052,285.71,725.27,333.33,394.38,1738.69
9056,285.71,724.05,333.33,395.6,1738.69
9060,285.71,725.27,332.11,395.6,1738.69
9064,285.71,725.27,333.33,395.6,1739.91
9068,285.71,725.27,333.33,396.83,1741.14
9072,285.71,725.27,333.33,395.6,1739.91
9076,285.71,725.27,332.11,395.6,1738.69
9080,285.71,724.05,333.33,395.6,1738.69
9084,285.71,724.05,333.33,395.6,1738.69
9088,285.71,724.05,332.11,395.6,1737.47
9092,286.94,725.27,332.11,395.6,1739.92
9096,285.71,724.05,333.33,395.6,1738.69
9100,285.71,725.27,333.33,395.6,1739.91
9104,286.94,725.27,333.33,395.6,1741.14
9108,284.49,725.27,333.33,395.6,1738.69
9112,285.71,725.27,332.11,395.6,1738.69
9116,285.71,725.27,333.33,394.38,1738.69
9120,285.71,725.27,332.11,395.6,1738.69
9124,284.49,726.5,332.11,394.38,1737.48
9128,284.49,725.27,332.11,395.6,1737.47
9132,285.71,726.5,332.11,394.38,1738.7
9136,285.71,725.27,333.33,395.6,1739.91
9140,285.71,725.27,332.11,395.6,1738.69
9144,285.71,726.5,332.11,394.38,1738.7
9148,285.71,725.27,333.33,395.6,1739.91
9152,285.71,725.27,332.11,395.6,1738.69
9156,285.71,725.27,333.33,395.6,1739.91
9160,285.71,725.27,332.11,395.6,1738.69
9164,285.71,725.27,332.11,395.6,1738.69
9168,286.94,722.83,332.11,398.05,1739.93
9172,286.94,722.83,332.11,396.83,1738.71
9176,286.94,724.05,332.11,398.05,1741.15
9180,286.94,724.05,330.89,398.05,1739.93
9184,286.94,724.05,332.11,398.05,1741.15
9188,285.71,725.27,332.11,395.6,1738.69
9192,285.71,725.27,333.33,394.38,1738.69
9196,285.71,724.05,333.33,395.6,1738.69
9200,285.71,724.05,333.33,395.6,1738.69
