"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
2141,283.27,695.97,304.03,387.06,1670.33
2142,282.05,695.97,302.81,385.84,1666.67
2143,283.27,695.97,302.81,387.06,1669.11
2144,283.27,694.75,302.81,388.28,1669.11
2145,283.27,694.75,301.59,388.28,1667.89
2146,283.27,695.97,301.59,385.84,1666.67
2147,282.05,695.97,302.81,387.06,1667.89
2148,283.27,695.97,302.81,388.28,1670.33
2149,282.05,695.97,304.03,387.06,1669.11
2150,283.27,695.97,302.81,385.84,1667.89
2151,283.27,695.97,304.03,387.06,1670.33
2152,282.05,694.75,304.03,387.06,1667.89
2153,283.27,695.97,302.81,385.84,1667.89
2154,282.05,695.97,302.81,388.28,1669.11
2155,282.05,695.97,302.81,388.28,1669.11
2156,282.05,695.97,302.81,387.06,1667.89
2157,282.05,695.97,302.81,387.06,1667.89
2158,282.05,695.97,304.03,387.06,1669.11
2159,282.05,697.19,304.03,387.06,1670.33
2160,282.05,695.97,302.81,387.06,1667.89
2161,282.05,697.19,304.03,385.84,1669.11
2162,282.05,697.19,304.03,384.62,1667.89
2163,282.05,698.41,304.03,385.84,1670.33
2164,282.05,695.97,304.03,388.28,1670.33
2165,283.27,695.97,302.81,388.28,1670.33
2166,282.05,694.75,302.81,388.28,1667.89
2167,282.05,694.75,302.81,387.06,1666.67
2168,282.05,695.97,301.59,387.06,1666.67
2169,282.05,695.97,301.59,388.28,1667.89
2170,283.27,695.97,301.59,388.28,1669.11
2171,282.05,695.97,302.81,388.28,1669.11
2172,282.05,694.75,302.81,387.06,1666.67
2173,282.05,694.75,302.81,388.28,1667.89
2174,282.05,694.75,301.59,387.06,1665.45
2175,282.05,694.75,301.59,387.06,1665.45
2176,283.27,694.75,302.81,385.84,1666.67
2177,282.05,694.75,301.59,388.28,1666.67
2178,282.05,694.75,302.81,388.28,1667.89
2179,282.05,694.75,302.81,388.28,1667.89
2180,283.27,694.75,304.03,387.06,1669.11
2181,282.05,694.75,304.03,387.06,1667.89
2182,282.05,694.75,301.59,387.06,1665.45
2183,282.05,695.97,302.81,385.84,1666.67
2184,282.05,694.75,302.81,387.06,1666.67
2185,283.27,694.75,302.81,388.28,1669.11
2186,282.05,695.97,301.59,385.84,1665.45
2187,282.05,694.75,301.59,385.84,1664.23
2188,282.05,694.75,302.81,387.06,1666.67
2189,282.05,694.75,301.59,385.84,1664.23
2190,283.27,695.97,301.59,387.06,1667.89
2191,282.05,695.97,301.59,387.06,1666.67
2192,282.05,695.97,302.81,385.84,1666.67
2193,282.05,695.97,302.81,387.06,1667.89
2194,282.05,695.97,302.81,388.28,1669.11
2195,282.05,695.97,301.59,387.06,1666.67
2196,283.27,694.75,302.81,388.28,1669.11
2197,283.27,695.97,301.59,387.06,1667.89
2198,282.05,694.75,301.59,387.06,1665.45
2199,283.27,695.97,301.59,385.84,1666.67
2200,282.05,694.75,301.59,388.28,1666.67
2201,282.05,694.75,301.59,387.06,1665.45
2202,282.05,694.75,301.59,387.06,1665.45
2203,283.27,694.75,301.59,387.06,1666.67
2204,283.27,695.97,301.59,387.06,1667.89
2205,282.05,695.97,301.59,387.06,1666.67
2206,282.05,695.97,301.59,385.84,1665.45
2207,282.05,695.97,301.59,387.06,1666.67
2208,282.05,694.75,301.59,387.06,1665.45
2209,283.27,694.75,301.59,385.84,1665.45
2210,282.05,694.75,301.59,387.06,1665.45
2211,282.05,694.75,302.81,387.06,1666.67
2212,282.05,694.75,301.59,387.06,1665.45
2213,282.05,694.75,301.59,387.06,1665.45
2214,282.05,695.97,301.59,385.84,1665.45
2215,283.27,694.75,301.59,387.06,1666.67
2216,282.05,695.97,302.81,387.06,1667.89
2217,282.05,694.75,301.59,387.06,1665.45
2218,283.27,695.97,302.81,388.28,1670.33
2219,282.05,695.97,301.59,388.28,1667.89
2220,282.05,695.97,301.59,387.06,1666.67
2221,282.05,694.75,301.59,387.06,1665.45
2222,282.05,694.75,301.59,388.28,1666.67
2223,282.05,694.75,302.81,388.28,1667.89
2224,282.05,694.75,301.59,388.28,1666.67
2225,282.05,694.75,302.81,385.84,1665.45
2226,282.05,695.97,301.59,387.06,1666.67
2227,282.05,695.97,300.37,387.06,1665.45
2228,282.05,694.75,301.59,387.06,1665.45
2229,282.05,694.75,301.59,388.28,1666.67
2230,282.05,694.75,304.03,388.28,1669.11
2231,282.05,695.97,301.59,385.84,1665.45
2232,283.27,694.75,301.59,385.84,1665.45
2233,283.27,694.75,301.59,388.28,1667.89
2234,282.05,695.97,301.59,387.06,1666.67
2235,283.27,695.97,302.81,388.28,1670.33
2236,282.05,694.75,301.59,388.28,1666.67
2237,282.05,694.75,301.59,387.06,1665.45
2238,282.05,694.75,301.59,388.28,1666.67
2239,282.05,694.75,300.37,388.28,1665.45
2240,282.05,695.97,301.59,388.28,1667.89
2241,283.27,695.97,301.59,387.06,1667.89
2242,282.05,694.75,301.59,387.06,1665.45
2243,282.05,695.97,301.59,388.28,1667.89
2244,282.05,694.75,301.59,387.06,1665.45
2245,282.05,694.75,302.81,388.28,1667.89
2246,282.05,694.75,301.59,388.28,1666.67
2247,282.05,694.75,301.59,388.28,1666.67
2248,282.05,694.75,301.59,387.06,1665.45
2249,282.05,695.97,301.59,387.06,1666.67
2250,282.05,695.97,301.59,388.28,1667.89
2251,282.05,694.75,302.81,388.28,1667.89
2252,282.05,694.75,302.81,387.06,1666.67
2253,282.05,694.75,301.59,387.06,1665.45
2254,283.27,694.75,302.81,388.28,1669.11
2255,282.05,695.97,302.81,387.06,1667.89
2256,283.27,695.97,301.59,388.28,1669.11
2257,282.05,694.75,302.81,385.84,1665.45
2258,282.05,695.97,301.59,387.06,1666.67
2259,282.05,694.75,301.59,385.84,1664.23
2260,282.05,694.75,302.81,387.06,1666.67
2261,282.05,695.97,302.81,389.5,1670.33
2262,283.27,695.97,301.59,388.28,1669.11
2263,283.27,695.97,301.59,388.28,1669.11
2264,283.27,694.75,302.81,388.28,1669.11
2265,282.05,694.75,301.59,388.28,1666.67
2266,283.27,694.75,301.59,388.28,1667.89
2267,282.05,695.97,301.59,388.28,1667.89
2268,282.05,694.75,302.81,387.06,1666.67
2269,282.05,694.75,301.59,387.06,1665.45
2270,282.05,694.75,301.59,388.28,1666.67
2271,283.27,695.97,301.59,388.28,1669.11
2272,283.27,695.97,302.81,388.28,1670.33
2273,283.27,695.97,301.59,388.28,1669.11
2274,283.27,695.97,301.59,388.28,1669.11
2275,283.27,694.75,300.37,385.84,1664.23
2276,282.05,694.75,301.59,387.06,1665.45
2277,283.27,694.75,301.59,387.06,1666.67
2278,283.27,694.75,300.37,387.06,1665.45
2279,282.05,694.75,301.59,388.28,1666.67
2280,283.27,693.53,301.59,388.28,1666.67
2281,283.27,694.75,300.37,387.06,1665.45
2282,282.05,694.75,301.59,388.28,1666.67
2283,283.27,695.97,301.59,389.5,1670.33
2284,282.05,694.75,301.59,388.28,1666.67
2285,283.27,694.75,301.59,387.06,1666.67
2286,283.27,694.75,301.59,388.28,1667.89
2287,282.05,694.75,302.81,388.28,1667.89
2288,282.05,694.75,301.59,387.06,1665.45
2289,283.27,694.75,301.59,388.28,1667.89
2290,282.05,694.75,301.59,388.28,1666.67
2291,282.05,694.75,301.59,387.06,1665.45
2292,283.27,694.75,301.59,388.28,1667.89
2293,282.05,694.75,301.59,389.5,1667.89
2294,282.05,694.75,301.59,387.06,1665.45
2295,283.27,694.75,301.59,388.28,1667.89
2296,282.05,694.75,301.59,388.28,1666.67
2297,283.27,694.75,301.59,388.28,1667.89
2298,282.05,694.75,302.81,389.5,1669.11
2299,283.27,694.75,301.59,387.06,1666.67
2300,282.05,694.75,301.59,388.28,1666.67
2301,282.05,694.75,301.59,388.28,1666.67
2302,282.05,695.97,302.81,388.28,1669.11
2303,282.05,694.75,301.59,388.28,1666.67
2304,282.05,694.75,301.59,388.28,1666.67
2305,282.05,694.75,301.59,388.28,1666.67
2306,283.27,695.97,301.59,389.5,1670.33
2307,283.27,694.75,301.59,387.06,1666.67
2308,282.05,694.75,301.59,389.5,1667.89
2309,282.05,693.53,301.59,387.06,1664.23
2310,282.05,694.75,301.59,388.28,1666.67
2311,282.05,694.75,300.37,387.06,1664.23
2312,282.05,693.53,301.59,388.28,1665.45
2313,283.27,694.75,301.59,389.5,1669.11
2314,283.27,693.53,301.59,388.28,1666.67
2315,282.05,695.97,301.59,389.5,1669.11
2316,282.05,694.75,301.59,388.28,1666.67
2317,282.05,695.97,301.59,388.28,1667.89
2318,282.05,694.75,302.81,388.28,1667.89
2319,282.05,694.75,301.59,385.84,1664.23
2320,282.05,694.75,302.81,388.28,1667.89
2321,283.27,694.75,302.81,388.28,1669.11
2322,282.05,694.75,301.59,387.06,1665.45
2323,282.05,694.75,301.59,387.06,1665.45
2324,282.05,694.75,301.59,387.06,1665.45
2325,282.05,694.75,301.59,387.06,1665.45
2326,282.05,694.75,301.59,387.06,1665.45
2327,282.05,694.75,301.59,388.28,1666.67
2328,282.05,694.75,301.59,387.06,1665.45
2329,282.05,695.97,301.59,387.06,1666.67
2330,282.05,694.75,301.59,387.06,1665.45
2331,282.05,694.75,301.59,387.06,1665.45
2332,282.05,694.75,301.59,388.28,1666.67
2333,283.27,693.53,301.59,388.28,1666.67
2334,283.27,694.75,301.59,388.28,1667.89
2335,282.05,694.75,301.59,387.06,1665.45
2336,282.05,694.75,302.81,389.5,1669.11
2337,282.05,694.75,301.59,389.5,1667.89
2338,282.05,694.75,300.37,388.28,1665.45
2339,283.27,693.53,300.37,388.28,1665.45
2340,282.05,693.53,301.59,388.28,1665.45
2341,282.05,693.53,301.59,388.28,1665.45
2342,283.27,693.53,301.59,387.06,1665.45
2343,282.05,693.53,300.37,387.06,1663.01
2344,283.27,693.53,301.59,389.5,1667.89
2345,282.05,694.75,301.59,388.28,1666.67
2346,283.27,694.75,301.59,388.28,1667.89
2347,283.27,694.75,300.37,388.28,1666.67
2348,283.27,694.75,301.59,389.5,1669.11
2349,282.05,694.75,301.59,388.28,1666.67
2350,282.05,694.75,301.59,388.28,1666.67
2351,283.27,694.75,301.59,387.06,1666.67
2352,282.05,694.75,301.59,387.06,1665.45
2353,282.05,694.75,301.59,389.5,1667.89
2354,283.27,694.75,301.59,387.06,1666.67
2355,282.05,694.75,301.59,387.06,1665.45
2356,282.05,694.75,301.59,387.06,1665.45
2357,283.27,694.75,301.59,389.5,1669.11
2358,283.27,693.53,300.37,388.28,1665.45
2359,282.05,694.75,300.37,387.06,1664.23
2360,283.27,694.75,301.59,388.28,1667.89
2361,282.05,694.75,301.59,388.28,1666.67
2362,282.05,694.75,301.59,388.28,1666.67
2363,282.05,694.75,301.59,387.06,1665.45
2364,280.83,694.75,301.59,387.06,1664.23
2365,282.05,694.75,301.59,389.5,1667.89
2366,283.27,694.75,301.59,389.5,1669.11
2367,282.05,694.75,301.59,388.28,1666.67
2368,283.27,694.75,301.59,387.06,1666.67
2369,282.05,694.75,301.59,388.28,1666.67
2370,282.05,694.75,301.59,389.5,1667.89
2371,282.05,693.53,300.37,388.28,1664.23
2372,282.05,694.75,300.37,387.06,1664.23
2373,282.05,693.53,301.59,388.28,1665.45
2374,283.27,694.75,300.37,389.5,1667.89
2375,282.05,694.75,301.59,387.06,1665.45
2376,282.05,692.31,302.81,388.28,1665.45
2377,282.05,694.75,302.81,388.28,1667.89
2378,282.05,695.97,301.59,387.06,1666.67
2379,283.27,695.97,301.59,387.06,1667.89
2380,282.05,694.75,301.59,387.06,1665.45
2381,282.05,694.75,302.81,388.28,1667.89
2382,282.05,694.75,301.59,387.06,1665.45
2383,282.05,694.75,301.59,387.06,1665.45
2384,282.05,694.75,301.59,388.28,1666.67
2385,282.05,694.75,301.59,387.06,1665.45
2386,282.05,694.75,301.59,385.84,1664.23
2387,282.05,694.75,301.59,388.28,1666.67
2388,282.05,694.75,301.59,388.28,1666.67
2389,283.27,694.75,301.59,387.06,1666.67
2390,283.27,694.75,302.81,387.06,1667.89
2391,282.05,694.75,302.81,388.28,1667.89
2392,282.05,694.75,301.59,387.06,1665.45
2393,282.05,694.75,300.37,385.84,1663.01
2394,282.05,694.75,301.59,387.06,1665.45
2395,283.27,694.75,301.59,388.28,1667.89
2396,282.05,694.75,301.59,387.06,1665.45
2397,282.05,695.97,302.81,387.06,1667.89
2398,282.05,695.97,301.59,388.28,1667.89
2399,282.05,694.75,301.59,387.06,1665.45
2400,282.05,695.97,301.59,385.84,1665.45
2401,283.27,694.75,301.59,385.84,1665.45
2402,282.05,694.75,302.81,388.28,1667.89
2403,282.05,694.75,302.81,387.06,1666.67
2404,282.05,694.75,302.81,387.06,1666.67
2405,282.05,695.97,301.59,388.28,1667.89
2406,282.05,694.75,301.59,387.06,1665.45
2407,283.27,694.75,302.81,388.28,1669.11
2408,282.05,694.75,302.81,385.84,1665.45
2409,283.27,694.75,301.59,387.06,1666.67
2410,282.05,694.75,302.81,388.28,1667.89
2411,282.05,694.75,301.59,388.28,1666.67
2412,283.27,694.75,301.59,387.06,1666.67
2413,283.27,694.75,301.59,385.84,1665.45
2414,282.05,695.97,302.81,388.28,1669.11
2415,282.05,694.75,301.59,388.28,1666.67
2416,282.05,695.97,301.59,387.06,1666.67
2417,282.05,694.75,301.59,387.06,1665.45
2418,283.27,694.75,302.81,387.06,1667.89
2419,282.05,695.97,302.81,388.28,1669.11
2420,282.05,695.97,302.81,388.28,1669.11
2421,282.05,694.75,302.81,387.06,1666.67
2422,282.05,695.97,302.81,387.06,1667.89
2423,282.05,695.97,302.81,388.28,1669.11
2424,282.05,694.75,301.59,387.06,1665.45
2425,283.27,694.75,302.81,389.5,1670.33
2426,282.05,695.97,301.59,387.06,1666.67
2427,282.05,694.75,302.81,388.28,1667.89
2428,282.05,694.75,302.81,388.28,1667.89
2429,282.05,695.97,301.59,387.06,1666.67
2430,283.27,693.53,302.81,387.06,1666.67
2431,283.27,694.75,302.81,387.06,1667.89
2432,282.05,694.75,302.81,388.28,1667.89
2433,282.05,694.75,304.03,388.28,1669.11
2434,282.05,694.75,302.81,385.84,1665.45
2435,282.05,694.75,302.81,387.06,1666.67
2436,282.05,694.75,302.81,388.28,1667.89
2437,282.05,695.97,304.03,388.28,1670.33
2438,282.05,695.97,302.81,387.06,1667.89
2439,283.27,694.75,302.81,387.06,1667.89
2440,282.05,694.75,302.81,387.06,1666.67
2441,282.05,695.97,302.81,388.28,1669.11
2442,283.27,695.97,302.81,387.06,1669.11
2443,282.05,694.75,301.59,387.06,1665.45
2444,282.05,694.75,301.59,385.84,1664.23
2445,283.27,695.97,302.81,387.06,1669.11
2446,283.27,694.75,304.03,388.28,1670.33
2447,283.27,694.75,302.81,388.28,1669.11
2448,282.05,694.75,301.59,387.06,1665.45
2449,282.05,694.75,301.59,387.06,1665.45
2450,282.05,694.75,302.81,388.28,1667.89
2451,282.05,695.97,302.81,388.28,1669.11
2452,282.05,695.97,301.59,388.28,1667.89
2453,282.05,694.75,302.81,387.06,1666.67
2454,282.05,694.75,301.59,387.06,1665.45
2455,282.05,695.97,302.81,387.06,1667.89
2456,282.05,695.97,302.81,388.28,1669.11
2457,283.27,695.97,302.81,388.28,1670.33
2458,282.05,695.97,301.59,388.28,1667.89
2459,282.05,694.75,301.59,387.06,1665.45
2460,282.05,694.75,302.81,387.06,1666.67
2461,283.27,694.75,302.81,388.28,1669.11
2462,283.27,695.97,302.81,388.28,1670.33
2463,283.27,695.97,302.81,388.28,1670.33
2464,282.05,694.75,302.81,387.06,1666.67
2465,283.27,694.75,301.59,387.06,1666.67
2466,282.05,695.97,302.81,387.06,1667.89
2467,283.27,695.97,302.81,388.28,1670.33
2468,282.05,695.97,304.03,388.28,1670.33
2469,282.05,695.97,302.81,387.06,1667.89
2470,283.27,694.75,301.59,387.06,1666.67
2471,282.05,694.75,302.81,387.06,1666.67
2472,282.05,694.75,302.81,388.28,1667.89
2473,283.27,694.75,302.81,388.28,1669.11
2474,283.27,694.75,302.81,387.06,1667.89
2475,283.27,694.75,301.59,387.06,1666.67
2476,282.05,694.75,301.59,387.06,1665.45
2477,283.27,695.97,302.81,387.06,1669.11
2478,282.05,694.75,302.81,388.28,1667.89
2479,282.05,695.97,304.03,387.06,1669.11
2480,283.27,694.75,302.81,387.06,1667.89
2481,283.27,694.75,301.59,387.06,1666.67
2482,282.05,695.97,301.59,387.06,1666.67
2483,282.05,694.75,302.81,387.06,1666.67
2484,282.05,695.97,302.81,388.28,1669.11
2485,283.27,694.75,302.81,387.06,1667.89
2486,283.27,695.97,302.81,385.84,1667.89
2487,282.05,695.97,301.59,387.06,1666.67
2488,283.27,695.97,302.81,387.06,1669.11
2489,283.27,694.75,302.81,387.06,1667.89
2490,282.05,695.97,302.81,387.06,1667.89
2491,283.27,694.75,302.81,387.06,1667.89
2492,282.05,694.75,302.81,387.06,1666.67
2493,282.05,694.75,301.59,387.06,1665.45
2494,282.05,695.97,302.81,387.06,1667.89
2495,282.05,694.75,301.59,387.06,1665.45
2496,282.05,695.97,302.81,388.28,1669.11
2497,283.27,694.75,301.59,388.28,1667.89
2498,283.27,695.97,301.59,387.06,1667.89
2499,282.05,694.75,301.59,385.84,1664.23
2500,282.05,694.75,302.81,387.06,1666.67
2501,282.05,695.97,302.81,387.06,1667.89
2502,282.05,695.97,302.81,387.06,1667.89
2503,282.05,695.97,302.81,388.28,1669.11
2504,282.05,694.75,301.59,387.06,1665.45
2505,282.05,693.53,301.59,387.06,1664.23
2506,282.05,695.97,302.81,384.62,1665.45
2507,283.27,695.97,302.81,387.06,1669.11
2508,282.05,694.75,304.03,387.06,1667.89
2509,282.05,694.75,302.81,388.28,1667.89
2510,282.05,695.97,301.59,387.06,1666.67
2511,283.27,695.97,302.81,385.84,1667.89
2512,283.27,695.97,301.59,387.06,1667.89
2513,282.05,695.97,301.59,385.84,1665.45
2514,282.05,695.97,301.59,387.06,1666.67
2515,282.05,694.75,302.81,387.06,1666.67
2516,283.27,694.75,301.59,387.06,1666.67
2517,282.05,694.75,301.59,387.06,1665.45
2518,283.27,694.75,301.59,385.84,1665.45
2519,282.05,695.97,302.81,387.06,1667.89
2520,282.05,695.97,302.81,387.06,1667.89
2521,282.05,695.97,302.81,387.06,1667.89
2522,282.05,694.75,302.81,388.28,1667.89
2523,283.27,695.97,302.81,387.06,1669.11
2524,282.05,694.75,302.81,385.84,1665.45
2525,282.05,695.97,302.81,385.84,1666.67
2526,282.05,695.97,302.81,387.06,1667.89
2527,282.05,695.97,302.81,387.06,1667.89
2528,282.05,695.97,302.81,388.28,1669.11
2529,282.05,695.97,302.81,388.28,1669.11
2530,282.05,695.97,302.81,388.28,1669.11
2531,282.05,695.97,302.81,385.84,1666.67
2532,282.05,695.97,302.81,385.84,1666.67
2533,282.05,695.97,302.81,387.06,1667.89
2534,282.05,695.97,302.81,388.28,1669.11
2535,282.05,695.97,302.81,387.06,1667.89
2536,282.05,694.75,302.81,387.06,1666.67
2537,283.27,695.97,301.59,385.84,1666.67
2538,283.27,694.75,301.59,385.84,1665.45
2539,282.05,694.75,301.59,387.06,1665.45
2540,282.05,694.75,301.59,387.06,1665.45
2541,283.27,694.75,301.59,388.28,1667.89
2542,283.27,695.97,302.81,387.06,1669.11
2543,283.27,694.75,301.59,387.06,1666.67
2544,282.05,694.75,302.81,385.84,1665.45
2545,283.27,694.75,301.59,385.84,1665.45
2546,283.27,694.75,302.81,385.84,1666.67
2547,282.05,695.97,302.81,387.06,1667.89
2548,282.05,694.75,304.03,388.28,1669.11
2549,282.05,694.75,302.81,387.06,1666.67
2550,283.27,694.75,301.59,387.06,1666.67
2551,282.05,695.97,302.81,387.06,1667.89
2552,283.27,694.75,301.59,387.06,1666.67
2553,282.05,694.75,302.81,387.06,1666.67
2554,282.05,694.75,302.81,387.06,1666.67
2555,282.05,694.75,302.81,388.28,1667.89
2556,283.27,694.75,302.81,388.28,1669.11
2557,282.05,694.75,302.81,387.06,1666.67
2558,283.27,694.75,301.59,387.06,1666.67
2559,283.27,695.97,302.81,385.84,1667.89
2560,282.05,694.75,301.59,387.06,1665.45
2561,282.05,695.97,302.81,387.06,1667.89
2562,283.27,694.75,302.81,387.06,1667.89
2563,283.27,695.97,302.81,388.28,1670.33
2564,282.05,695.97,302.81,388.28,1669.11
2565,282.05,695.97,302.81,387.06,1667.89
2566,282.05,694.75,301.59,385.84,1664.23
2567,282.05,694.75,302.81,385.84,1665.45
2568,282.05,695.97,302.81,385.84,1666.67
2569,282.05,695.97,302.81,387.06,1667.89
2570,282.05,694.75,301.59,388.28,1666.67
2571,283.27,695.97,302.81,387.06,1669.11
2572,283.27,694.75,301.59,388.28,1667.89
2573,282.05,694.75,301.59,387.06,1665.45
2574,282.05,695.97,301.59,385.84,1665.45
2575,282.05,695.97,302.81,385.84,1666.67
2576,282.05,695.97,302.81,388.28,1669.11
2577,283.27,695.97,302.81,387.06,1669.11
2578,282.05,695.97,302.81,388.28,1669.11
2579,283.27,695.97,301.59,388.28,1669.11
2580,282.05,695.97,301.59,387.06,1666.67
2581,283.27,694.75,301.59,387.06,1666.67
2582,282.05,695.97,301.59,387.06,1666.67
2583,282.05,695.97,301.59,387.06,1666.67
2584,282.05,695.97,301.59,387.06,1666.67
2585,282.05,695.97,301.59,388.28,1667.89
2586,282.05,695.97,301.59,388.28,1667.89
2587,282.05,695.97,301.59,387.06,1666.67
2588,282.05,694.75,301.59,388.28,1666.67
2589,282.05,695.97,301.59,387.06,1666.67
2590,282.05,695.97,301.59,385.84,1665.45
2591,282.05,694.75,301.59,385.84,1664.23
2592,282.05,695.97,302.81,388.28,1669.11
2593,282.05,695.97,301.59,387.06,1666.67
2594,282.05,695.97,302.81,387.06,1667.89
2595,282.05,694.75,301.59,387.06,1665.45
2596,282.05,695.97,300.37,387.06,1665.45
2597,282.05,694.75,301.59,387.06,1665.45
2598,282.05,694.75,302.81,387.06,1666.67
2599,282.05,695.97,301.59,385.84,1665.45
2600,282.05,694.75,301.59,387.06,1665.45
2601,282.05,694.75,302.81,388.28,1667.89
2602,282.05,694.75,302.81,388.28,1667.89
2603,282.05,694.75,301.59,387.06,1665.45
2604,282.05,694.75,301.59,387.06,1665.45
2605,282.05,695.97,301.59,385.84,1665.45
2606,282.05,694.75,301.59,387.06,1665.45
2607,282.05,694.75,301.59,387.06,1665.45
2608,282.05,695.97,301.59,388.28,1667.89
2609,282.05,694.75,301.59,388.28,1666.67
2610,282.05,694.75,302.81,387.06,1666.67
2611,282.05,694.75,302.81,387.06,1666.67
2612,282.05,695.97,301.59,387.06,1666.67
2613,283.27,694.75,301.59,385.84,1665.45
2614,282.05,695.97,301.59,385.84,1665.45
2615,282.05,695.97,302.81,385.84,1666.67
2616,282.05,695.97,302.81,387.06,1667.89
2617,282.05,695.97,302.81,387.06,1667.89
2618,282.05,694.75,301.59,388.28,1666.67
2619,282.05,694.75,301.59,387.06,1665.45
2620,282.05,695.97,301.59,387.06,1666.67
2621,282.05,694.75,301.59,385.84,1664.23
2622,282.05,694.75,301.59,385.84,1664.23
2623,282.05,694.75,302.81,385.84,1665.45
2624,282.05,695.97,302.81,385.84,1666.67
2625,282.05,695.97,302.81,387.06,1667.89
2626,282.05,695.97,301.59,387.06,1666.67
2627,282.05,694.75,302.81,387.06,1666.67
2628,283.27,694.75,302.81,387.06,1667.89
2629,282.05,694.75,301.59,385.84,1664.23
2630,282.05,694.75,301.59,385.84,1664.23
2631,282.05,695.97,301.59,385.84,1665.45
2632,282.05,695.97,301.59,385.84,1665.45
2633,282.05,694.75,301.59,385.84,1664.23
2634,282.05,695.97,301.59,387.06,1666.67
2635,283.27,694.75,302.81,387.06,1667.89
2636,282.05,695.97,301.59,388.28,1667.89
2637,282.05,695.97,302.81,387.06,1667.89
2638,282.05,694.75,301.59,387.06,1665.45
2639,282.05,695.97,301.59,385.84,1665.45
2640,282.05,694.75,301.59,385.84,1664.23
2641,282.05,695.97,302.81,385.84,1666.67
2642,282.05,695.97,301.59,387.06,1666.67
2643,283.27,695.97,302.81,387.06,1669.11
2644,283.27,694.75,302.81,388.28,1669.11
2645,283.27,695.97,302.81,387.06,1669.11
2646,283.27,694.75,301.59,385.84,1665.45
2647,283.27,694.75,301.59,385.84,1665.45
2648,282.05,695.97,301.59,387.06,1666.67
2649,283.27,694.75,301.59,385.84,1665.45
2650,282.05,695.97,301.59,385.84,1665.45
2651,283.27,694.75,301.59,387.06,1666.67
2652,282.05,695.97,302.81,388.28,1669.11
2653,282.05,694.75,302.81,387.06,1666.67
2654,282.05,695.97,302.81,387.06,1667.89
2655,283.27,695.97,302.81,387.06,1669.11
2656,283.27,695.97,302.81,387.06,1669.11
2657,282.05,694.75,301.59,387.06,1665.45
2658,283.27,694.75,301.59,387.06,1666.67
2659,282.05,694.75,302.81,387.06,1666.67
2660,280.83,693.53,304.03,388.28,1666.67
